name,country,lat,lon,month,tmin,tmax,sun_days_gt5h,sun_coverage,sun_source
Salerno,IT,40.6754,14.7933,5,13.871,22.974,22.333,0.3,station
Salerno,IT,40.6754,14.7933,6,18.825,28.999,28.333,0.3,station
Salerno,IT,40.6754,14.7933,7,21.641,31.749,30.0,0.3,station
Salerno,IT,40.6754,14.7933,8,21.592,31.722,30.25,0.371,station
Salerno,IT,40.6754,14.7933,9,18.719,28.004,25.0,0.36,station
Salerno,IT,40.6754,14.7933,10,14.637,23.242,22.75,0.4,station
Salerno,IT,40.6754,14.7933,11,11.259,18.095,12.0,0.4,station
Salerno,IT,40.6754,14.7933,12,7.868,14.769,11.75,0.4,station
Sanremo,IT,43.815,7.776,1,5.235,12.641,5.333,0.3,station
Sanremo,IT,43.815,7.776,2,5.905,13.479,8.667,0.3,station
Sanremo,IT,43.815,7.776,3,7.134,15.36,13.667,0.3,station
Sanremo,IT,43.815,7.776,4,9.786,18.071,18.0,0.3,station
Sanremo,IT,43.815,7.776,5,13.222,21.299,15.667,0.3,station
Sanremo,IT,43.815,7.776,6,18.258,26.149,24.333,0.3,station
Sanremo,IT,43.815,7.776,7,20.661,28.912,29.0,0.3,station
Sanremo,IT,43.815,7.776,8,20.98,29.856,27.443,0.371,station
Sanremo,IT,43.815,7.776,9,17.206,26.226,22.316,0.363,station
Sanremo,IT,43.815,7.776,10,13.315,21.559,13.5,0.4,station
Sanremo,IT,43.815,7.776,11,8.712,16.671,12.25,0.4,station
Sanremo,IT,43.815,7.776,12,6.027,13.805,6.0,0.4,station
Sassari,IT,40.7259,8.5555,1,7.94,13.865,4.936,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,2,7.84,14.9,12.285,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,3,8.795,16.278,14.604,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,4,10.658,19.071,21.822,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,5,13.801,22.224,23.328,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,6,18.336,27.968,26.672,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,7,20.949,30.414,30.647,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,8,20.991,30.396,29.08,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,9,18.612,26.905,25.172,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,10,15.433,23.347,20.812,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,11,11.662,18.295,13.342,0.0,spatial_fill
Sassari,IT,40.7259,8.5555,12,9.141,15.395,7.714,0.0,spatial_fill
Savona,IT,44.309,8.4771,1,3.473,8.841,6.333,0.3,station
Savona,IT,44.309,8.4771,2,5.033,10.249,8.0,0.3,station
Savona,IT,44.309,8.4771,3,6.584,12.101,15.0,0.3,station
Savona,IT,44.309,8.4771,4,9.003,14.618,19.667,0.3,station
Savona,IT,44.309,8.4771,5,12.0,17.27,21.333,0.3,station
Savona,IT,44.309,8.4771,6,17.087,22.216,25.0,0.3,station
Savona,IT,44.309,8.4771,7,19.272,24.728,29.0,0.3,station
Savona,IT,44.309,8.4771,8,19.795,25.739,28.898,0.371,station
Savona,IT,44.309,8.4771,9,15.762,21.611,22.711,0.363,station
Savona,IT,44.309,8.4771,10,11.747,17.088,15.5,0.4,station
Savona,IT,44.309,8.4771,11,6.609,11.725,12.25,0.4,station
Savona,IT,44.309,8.4771,12,4.222,9.566,6.5,0.4,station
Siracusa,IT,37.0754,15.2866,1,6.73,14.127,16.667,0.3,station
Siracusa,IT,37.0754,15.2866,2,7.246,14.83,16.0,0.3,station
Siracusa,IT,37.0754,15.2866,3,8.428,16.02,24.0,0.3,station
Siracusa,IT,37.0754,15.2866,4,10.87,18.429,24.667,0.3,station
Siracusa,IT,37.0754,15.2866,5,14.172,22.291,21.222,0.248,station
Siracusa,IT,37.0754,15.2866,6,19.465,28.279,28.0,0.2,station
Siracusa,IT,37.0754,15.2866,7,22.263,31.452,31.0,0.213,station
Siracusa,IT,37.0754,15.2866,8,22.398,31.004,31.0,0.371,station
Siracusa,IT,37.0754,15.2866,9,19.781,27.383,26.083,0.36,station
Siracusa,IT,37.0754,15.2866,10,15.678,22.946,26.25,0.4,station
Siracusa,IT,37.0754,15.2866,11,12.019,18.926,19.75,0.4,station
Siracusa,IT,37.0754,15.2866,12,8.45,15.569,16.0,0.4,station
Taranto,IT,40.4644,17.2471,1,4.646,11.962,14.246,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,2,5.517,13.738,16.926,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,3,6.357,14.72,20.592,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,4,9.037,18.259,23.531,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,5,13.113,22.828,25.864,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,6,18.79,30.071,28.395,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,7,21.287,32.929,30.864,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,8,20.885,32.081,30.301,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,9,17.237,26.884,26.71,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,10,13.398,22.082,24.592,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,11,9.644,17.17,16.888,0.0,spatial_fill
Taranto,IT,40.4644,17.2471,12,5.983,13.289,17.175,0.0,spatial_fill
Terni,IT,42.5633,12.6433,1,-2.093,3.201,7.259,0.387,station
Terni,IT,42.5633,12.6433,2,-0.551,5.326,15.417,0.403,station
Terni,IT,42.5633,12.6433,3,0.038,5.978,14.21,0.461,station
Terni,IT,42.5633,12.6433,4,2.154,9.103,14.56,0.45,station
Terni,IT,42.5633,12.6433,5,5.512,12.516,12.667,0.339,station
Terni,IT,42.5633,12.6433,6,11.741,20.435,21.9,0.45,station
Terni,IT,42.5633,12.6433,7,15.011,24.356,27.305,0.523,station
Terni,IT,42.5633,12.6433,8,14.451,23.041,22.486,0.465,station
Terni,IT,42.5633,12.6433,9,10.766,18.239,16.235,0.46,station
Terni,IT,42.5633,12.6433,10,6.806,13.28,15.914,0.574,station
Terni,IT,42.5633,12.6433,11,2.745,8.414,8.756,0.563,station
Terni,IT,42.5633,12.6433,12,-0.277,5.077,8.55,0.587,station
Torre del Greco,IT,40.7893,14.3681,1,6.047,13.213,9.667,0.3,station
Torre del Greco,IT,40.7893,14.3681,2,6.989,14.486,16.333,0.3,station
Torre del Greco,IT,40.7893,14.3681,3,8.523,16.02,18.0,0.3,station
Torre del Greco,IT,40.7893,14.3681,4,11.104,19.348,22.667,0.3,station
Torre del Greco,IT,40.7893,14.3681,5,15.028,22.597,22.667,0.3,station
Torre del Greco,IT,40.7893,14.3681,6,19.883,28.055,29.333,0.3,station
Torre del Greco,IT,40.7893,14.3681,7,22.686,30.967,30.333,0.3,station
Torre del Greco,IT,40.7893,14.3681,8,22.573,31.171,30.25,0.371,station
Torre del Greco,IT,40.7893,14.3681,9,19.03,27.232,25.25,0.363,station
Torre del Greco,IT,40.7893,14.3681,10,14.817,23.012,24.5,0.4,station
Torre del Greco,IT,40.7893,14.3681,11,10.779,18.249,14.5,0.4,station
Torre del Greco,IT,40.7893,14.3681,12,7.315,15.002,15.75,0.4,station
Trapani,IT,38.0176,12.5362,1,8.84,15.302,17.0,0.3,station
Trapani,IT,38.0176,12.5362,2,8.892,15.878,18.333,0.3,station
Trapani,IT,38.0176,12.5362,3,10.11,17.238,24.333,0.3,station
Trapani,IT,38.0176,12.5362,4,11.985,19.702,26.0,0.3,station
Trapani,IT,38.0176,12.5362,5,15.188,22.912,26.0,0.3,station
Trapani,IT,38.0176,12.5362,6,19.636,27.884,28.333,0.3,station
Trapani,IT,38.0176,12.5362,7,22.45,30.561,31.0,0.3,station
Trapani,IT,38.0176,12.5362,8,22.815,30.686,31.0,0.371,station
Trapani,IT,38.0176,12.5362,9,21.082,28.125,28.25,0.363,station
Trapani,IT,38.0176,12.5362,10,17.261,24.362,27.75,0.4,station
Trapani,IT,38.0176,12.5362,11,13.8,20.286,18.75,0.4,station
Trapani,IT,38.0176,12.5362,12,10.585,16.774,15.5,0.4,station
Trento,IT,46.0679,11.1211,1,-4.817,0.518,14.333,0.3,station
Trento,IT,46.0679,11.1211,2,-3.317,2.407,17.333,0.3,station
Trento,IT,46.0679,11.1211,3,-2.026,4.504,16.0,0.3,station
Trento,IT,46.0679,11.1211,4,1.358,8.384,16.0,0.3,station
Trento,IT,46.0679,11.1211,5,5.342,12.71,11.333,0.3,station
Trento,IT,46.0679,11.1211,6,10.696,19.435,20.667,0.3,station
Trento,IT,46.0679,11.1211,7,12.007,20.301,22.667,0.3,station
Trento,IT,46.0679,11.1211,8,12.08,20.14,21.682,0.371,station
Trento,IT,46.0679,11.1211,9,8.267,15.308,14.5,0.4,station
Trento,IT,46.0679,11.1211,10,4.883,11.163,15.25,0.4,station
Trento,IT,46.0679,11.1211,11,-0.284,5.024,18.75,0.4,station
Trento,IT,46.0679,11.1211,12,-2.777,2.384,16.0,0.4,station
Treviso,IT,45.6667,12.2416,1,0.224,8.518,12.666,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,2,2.702,11.303,9.098,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,3,5.182,14.977,13.003,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,4,8.929,19.148,19.734,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,5,13.702,22.971,17.635,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,6,18.715,28.939,25.737,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,7,20.33,30.758,26.133,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,8,20.233,30.868,25.371,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,9,16.103,25.805,16.29,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,10,11.342,19.991,14.554,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,11,5.86,13.751,16.196,0.0,spatial_fill
Treviso,IT,45.6667,12.2416,12,1.582,9.632,11.973,0.0,spatial_fill
Trieste,IT,45.6495,13.7768,1,3.374,9.28,9.896,0.252,station
Trieste,IT,45.6495,13.7768,2,4.444,10.518,9.923,0.247,station
Trieste,IT,45.6495,13.7768,3,6.539,13.662,12.429,0.245,station
Trieste,IT,45.6495,13.7768,4,10.013,17.636,15.333,0.25,station
Trieste,IT,45.6495,13.7768,5,14.397,21.799,19.5,0.223,station
Trieste,IT,45.6495,13.7768,6,19.632,27.691,25.611,0.227,station
Trieste,IT,45.6495,13.7768,7,21.274,29.613,26.931,0.2,station
Trieste,IT,45.6495,13.7768,8,21.177,29.492,27.5,0.229,station
Trieste,IT,45.6495,13.7768,9,17.388,24.636,20.792,0.273,station
Trieste,IT,45.6495,13.7768,10,13.152,19.55,14.913,0.384,station
Trieste,IT,45.6495,13.7768,11,8.84,14.21,9.0,0.333,station
Trieste,IT,45.6495,13.7768,12,5.024,10.412,5.667,0.332,station
Turin,IT,45.07,7.687,1,0.593,6.324,5.257,0.0,spatial_fill
Turin,IT,45.07,7.687,2,2.185,8.462,11.005,0.0,spatial_fill
Turin,IT,45.07,7.687,3,4.621,11.996,14.305,0.0,spatial_fill
Turin,IT,45.07,7.687,4,7.928,15.97,16.971,0.0,spatial_fill
Turin,IT,45.07,7.687,5,11.455,19.311,13.99,0.0,spatial_fill
Turin,IT,45.07,7.687,6,16.771,24.898,19.457,0.0,spatial_fill
Turin,IT,45.07,7.687,7,19.062,27.546,25.848,0.0,spatial_fill
Turin,IT,45.07,7.687,8,19.182,27.24,25.076,0.0,spatial_fill
Turin,IT,45.07,7.687,9,15.114,22.2,19.09,0.0,spatial_fill
Turin,IT,45.07,7.687,10,11.032,16.619,12.878,0.0,spatial_fill
Turin,IT,45.07,7.687,11,5.053,10.425,8.15,0.0,spatial_fill
Turin,IT,45.07,7.687,12,2.023,7.561,6.736,0.0,spatial_fill
Udine,IT,46.0693,13.2371,1,-0.496,8.842,12.0,0.2,station
Udine,IT,46.0693,13.2371,2,1.744,11.52,10.0,0.201,station
Udine,IT,46.0693,13.2371,3,3.832,14.463,14.573,0.171,station
Udine,IT,46.0693,13.2371,4,7.505,18.098,18.286,0.013,spatial_fill
Udine,IT,46.0693,13.2371,5,12.274,21.579,19.519,0.0,spatial_fill
Udine,IT,46.0693,13.2371,6,17.136,28.07,26.364,0.0,spatial_fill
Udine,IT,46.0693,13.2371,7,18.69,29.989,27.084,0.0,spatial_fill
Udine,IT,46.0693,13.2371,8,18.789,30.067,26.289,0.006,spatial_fill
Udine,IT,46.0693,13.2371,9,14.695,25.34,15.659,0.103,station
Udine,IT,46.0693,13.2371,10,10.058,19.826,14.667,0.3,station
Udine,IT,46.0693,13.2371,11,5.104,14.105,18.0,0.3,station
Udine,IT,46.0693,13.2371,12,1.296,9.763,12.667,0.3,station
Verona,IT,45.4385,10.9938,1,0.819,8.515,12.0,0.1,station
Verona,IT,45.4385,10.9938,2,3.169,11.712,8.0,0.102,station
Verona,IT,45.4385,10.9938,3,5.312,15.366,14.467,0.097,station
Verona,IT,45.4385,10.9938,4,9.284,19.516,18.36,0.0,spatial_fill
Verona,IT,45.4385,10.9938,5,13.831,22.744,14.86,0.0,spatial_fill
Verona,IT,45.4385,10.9938,6,19.016,28.749,23.777,0.0,spatial_fill
Verona,IT,45.4385,10.9938,7,20.711,30.479,25.81,0.0,spatial_fill
Verona,IT,45.4385,10.9938,8,20.794,29.976,24.939,0.0,spatial_fill
Verona,IT,45.4385,10.9938,9,16.954,25.46,15.789,0.077,station
Verona,IT,45.4385,10.9938,10,12.225,20.219,13.5,0.2,station
Verona,IT,45.4385,10.9938,11,6.45,13.662,17.0,0.127,station
Verona,IT,45.4385,10.9938,12,2.277,9.328,12.0,0.1,station
Luxembourg,LU,49.6098,6.1327,1,-0.473,5.042,2.5,1.0,station
Luxembourg,LU,49.6098,6.1327,2,0.289,7.938,7.9,1.0,station
Luxembourg,LU,49.6098,6.1327,3,1.408,11.582,12.1,1.0,station
Luxembourg,LU,49.6098,6.1327,4,3.125,15.397,16.7,1.0,station
Luxembourg,LU,49.6098,6.1327,5,7.45,19.666,19.0,1.0,station
Luxembourg,LU,49.6098,6.1327,6,11.973,24.273,19.7,1.0,station
Luxembourg,LU,49.6098,6.1327,7,12.862,25.383,21.2,1.0,station
Luxembourg,LU,49.6098,6.1327,8,12.986,25.353,19.8,1.0,station
Luxembourg,LU,49.6098,6.1327,9,9.618,21.226,16.5,1.0,station
Luxembourg,LU,49.6098,6.1327,10,6.697,15.475,8.1,1.0,station
Luxembourg,LU,49.6098,6.1327,11,2.682,9.023,3.361,0.977,station
Luxembourg,LU,49.6098,6.1327,12,1.364,6.083,2.0,1.0,station
Amsterdam,NL,52.374,4.8897,1,2.594,6.796,1.338,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,2,2.803,7.939,4.07,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,3,3.791,10.35,9.803,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,4,6.128,13.47,12.878,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,5,9.789,17.485,16.54,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,6,13.582,20.878,17.879,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,7,14.86,21.807,15.673,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,8,15.177,22.215,18.842,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,9,12.766,19.664,13.559,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,10,9.942,15.28,5.271,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,11,5.594,10.284,2.085,0.0,spatial_fill
Amsterdam,NL,52.374,4.8897,12,3.757,7.923,1.187,0.0,spatial_fill
Apeldoorn,NL,52.21,5.9694,1,1.128,5.966,0.667,0.3,station
Apeldoorn,NL,52.21,5.9694,2,1.543,7.933,3.333,0.3,station
Apeldoorn,NL,52.21,5.9694,3,2.19,10.908,8.333,0.3,station
Apeldoorn,NL,52.21,5.9694,4,4.175,14.439,11.0,0.3,station
Apeldoorn,NL,52.21,5.9694,5,8.071,19.026,15.333,0.3,station
Apeldoorn,NL,52.21,5.9694,6,12.42,22.673,17.333,0.3,station
Apeldoorn,NL,52.21,5.9694,7,13.204,23.2,15.333,0.3,station
Apeldoorn,NL,52.21,5.9694,8,13.243,23.524,18.886,0.371,station
Apeldoorn,NL,52.21,5.9694,9,10.673,20.228,13.25,0.4,station
Apeldoorn,NL,52.21,5.9694,10,8.247,15.225,4.5,0.4,station
Apeldoorn,NL,52.21,5.9694,11,3.992,9.659,1.75,0.4,station
Apeldoorn,NL,52.21,5.9694,12,2.653,7.143,0.75,0.4,station
Breda,NL,51.5866,4.776,1,1.689,6.576,0.54,0.0,spatial_fill
Breda,NL,51.5866,4.776,2,2.095,8.735,5.164,0.0,spatial_fill
Breda,NL,51.5866,4.776,3,2.809,11.61,6.376,0.0,spatial_fill
Breda,NL,51.5866,4.776,4,4.879,14.992,11.799,0.0,spatial_fill
Breda,NL,51.5866,4.776,5,8.677,19.44,16.432,0.0,spatial_fill
Breda,NL,51.5866,4.776,6,12.894,23.14,20.449,0.0,spatial_fill
Breda,NL,51.5866,4.776,7,13.581,23.746,16.469,0.0,spatial_fill
Breda,NL,51.5866,4.776,8,13.762,24.072,19.132,0.0,spatial_fill
Breda,NL,51.5866,4.776,9,10.999,20.839,15.607,0.0,spatial_fill
Breda,NL,51.5866,4.776,10,8.601,15.836,6.344,0.0,spatial_fill
Breda,NL,51.5866,4.776,11,4.199,10.29,3.036,0.0,spatial_fill
Breda,NL,51.5866,4.776,12,2.974,7.775,0.601,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,1,1.445,6.347,1.045,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,2,1.885,8.614,5.798,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,3,2.715,11.613,6.346,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,4,4.832,15.02,12.115,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,5,8.844,19.647,16.085,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,6,12.938,23.363,20.885,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,7,13.641,23.989,17.196,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,8,13.674,24.276,19.403,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,9,10.93,20.928,15.729,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,10,8.547,15.789,7.026,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,11,3.906,10.126,3.659,0.0,spatial_fill
Eindhoven,NL,51.4408,5.4778,12,2.714,7.606,0.944,0.0,spatial_fill
Enschede,NL,52.2183,6.8958,1,1.145,5.801,3.2,1.0,station
Enschede,NL,52.2183,6.8958,2,1.492,7.917,7.3,1.0,station
Enschede,NL,52.2183,6.8958,3,2.231,11.012,11.9,1.0,station
Enschede,NL,52.2183,6.8958,4,4.145,14.645,16.9,1.0,station
Enschede,NL,52.2183,6.8958,5,8.025,19.361,18.7,1.0,station
Enschede,NL,52.2183,6.8958,6,12.211,23.192,18.6,1.0,station
Enschede,NL,52.2183,6.8958,7,12.844,23.701,18.2,1.0,station
Enschede,NL,52.2183,6.8958,8,12.8,24.038,18.3,1.0,station
Enschede,NL,52.2183,6.8958,9,10.126,20.477,15.9,1.0,station
Enschede,NL,52.2183,6.8958,10,8.046,15.344,8.3,1.0,station
Enschede,NL,52.2183,6.8958,11,3.659,9.544,4.5,1.0,station
Enschede,NL,52.2183,6.8958,12,2.531,7.075,2.4,1.0,station
Groningen,NL,53.2192,6.5667,1,1.614,5.894,0.333,0.3,station
Groningen,NL,53.2192,6.5667,2,1.909,7.2,2.667,0.3,station
Groningen,NL,53.2192,6.5667,3,2.802,9.836,9.0,0.3,station
Groningen,NL,53.2192,6.5667,4,5.002,13.081,12.333,0.3,station
Groningen,NL,53.2192,6.5667,5,8.97,17.335,16.667,0.3,station
Groningen,NL,53.2192,6.5667,6,12.66,20.854,18.0,0.3,station
Groningen,NL,53.2192,6.5667,7,13.965,21.929,13.333,0.3,station
Groningen,NL,53.2192,6.5667,8,14.04,22.474,19.591,0.371,station
Groningen,NL,53.2192,6.5667,9,11.571,19.579,13.0,0.4,station
Groningen,NL,53.2192,6.5667,10,8.804,14.776,4.5,0.4,station
Groningen,NL,53.2192,6.5667,11,4.506,9.434,0.5,0.4,station
Groningen,NL,53.2192,6.5667,12,3.105,7.014,0.5,0.4,station
Haarlem,NL,52.3808,4.6368,1,3.917,6.894,1.346,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,2,3.992,7.793,4.068,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,3,4.981,9.671,9.836,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,4,6.564,11.649,12.909,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,5,10.361,15.391,16.564,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,6,14.071,19.059,17.892,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,7,15.95,19.908,15.664,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,8,16.476,20.621,18.845,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,9,14.466,19.175,13.55,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,10,11.808,15.388,5.272,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,11,7.655,10.788,2.077,0.0,spatial_fill
Haarlem,NL,52.3808,4.6368,12,5.01,8.102,1.192,0.0,spatial_fill
Leeuwarden,NL,53.2027,5.8097,1,2.619,6.278,0.667,0.3,station
Leeuwarden,NL,53.2027,5.8097,2,2.74,6.969,2.333,0.3,station
Leeuwarden,NL,53.2027,5.8097,3,3.721,8.923,10.0,0.3,station
Leeuwarden,NL,53.2027,5.8097,4,5.752,11.697,12.0,0.3,station
Leeuwarden,NL,53.2027,5.8097,5,9.471,15.627,16.333,0.3,station
Leeuwarden,NL,53.2027,5.8097,6,13.15,18.983,18.0,0.3,station
Leeuwarden,NL,53.2027,5.8097,7,14.894,20.444,14.0,0.3,station
Leeuwarden,NL,53.2027,5.8097,8,15.366,21.014,19.239,0.371,station
Leeuwarden,NL,53.2027,5.8097,9,13.155,18.815,12.0,0.4,station
Leeuwarden,NL,53.2027,5.8097,10,10.113,14.504,3.75,0.4,station
Leeuwarden,NL,53.2027,5.8097,11,5.661,9.735,0.5,0.4,station
Leeuwarden,NL,53.2027,5.8097,12,3.875,7.382,0.75,0.4,station
Maastricht,NL,50.8483,5.6889,1,1.058,5.997,0.0,0.1,station
Maastricht,NL,50.8483,5.6889,2,1.896,8.653,8.0,0.099,station
Maastricht,NL,50.8483,5.6889,3,3.012,11.775,3.0,0.1,station
Maastricht,NL,50.8483,5.6889,4,4.715,15.195,13.0,0.1,station
Maastricht,NL,50.8483,5.6889,5,8.668,19.735,20.0,0.1,station
Maastricht,NL,50.8483,5.6889,6,13.038,23.769,26.0,0.1,station
Maastricht,NL,50.8483,5.6889,7,13.806,24.562,18.0,0.1,station
Maastricht,NL,50.8483,5.6889,8,14.034,24.48,19.182,0.171,station
Maastricht,NL,50.8483,5.6889,9,11.096,21.21,19.357,0.147,station
Maastricht,NL,50.8483,5.6889,10,8.669,15.976,8.0,0.1,station
Maastricht,NL,50.8483,5.6889,11,4.197,10.187,5.0,0.1,station
Maastricht,NL,50.8483,5.6889,12,2.64,7.549,1.0,0.1,station
Nijmegen,NL,51.8425,5.8528,1,1.235,6.19,1.68,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,2,1.651,8.503,4.765,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,3,2.543,11.665,9.673,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,4,4.615,15.245,12.458,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,5,8.524,19.954,15.975,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,6,12.572,23.66,18.243,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,7,13.281,24.367,16.708,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,8,13.331,24.765,18.824,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,9,10.717,21.202,14.219,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,10,8.238,15.807,6.129,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,11,3.669,10.021,2.873,0.0,spatial_fill
Nijmegen,NL,51.8425,5.8528,12,2.495,7.395,1.341,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,1,2.347,6.894,1.538,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,2,2.691,8.341,3.65,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,3,3.481,10.888,4.397,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,4,5.562,14.007,9.028,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,5,9.298,18.222,13.726,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,6,13.207,21.708,20.442,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,7,14.447,22.412,16.981,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,8,14.669,22.813,19.973,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,9,12.083,20.077,15.992,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,10,9.535,15.567,6.341,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,11,5.142,10.364,2.154,0.0,spatial_fill
Rotterdam,NL,51.9225,4.4792,12,3.585,7.978,0.904,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,1,3.489,7.07,1.779,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,2,3.616,8.181,1.933,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,3,4.535,10.388,6.364,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,4,6.579,13.388,8.616,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,5,10.029,16.585,12.505,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,6,13.932,20.693,18.081,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,7,15.349,21.596,15.841,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,8,15.798,22.263,20.027,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,9,13.295,19.512,13.857,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,10,10.911,15.464,5.119,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,11,6.684,10.567,0.807,0.0,spatial_fill
The Hague,NL,52.0767,4.2986,12,4.604,7.949,0.833,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,1,1.651,6.779,1.446,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,2,1.962,8.494,4.592,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,3,2.482,11.393,9.22,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,4,4.49,14.753,12.699,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,5,7.939,19.084,15.815,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,6,12.084,22.587,17.767,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,7,12.88,23.212,16.291,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,8,13.004,23.535,18.846,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,9,10.336,20.537,14.171,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,10,8.269,15.689,6.063,0.0,spatial_fill
Utrecht,NL,52.0908,5.1222,11,4.122,10.3,2.632,0.0,spatial_fill
